#Flux file (2D) for RDK2
# measurments by Jeff Nico
# extracted and reformatted by Matthew Bales
#Transposed Field (1=true,0=false)
0
# [Start(cm)] [Spacing (cm)] [# of Entries]
-1.49 0.06 150
-1.49 0.06 150
# [x(cm)][y(cm)][Potential (V)]
8.300000e-01 -1.490000e+00 0.000000e+00
8.300000e-01 -1.470000e+00 0.000000e+00
8.300000e-01 -1.450000e+00 0.000000e+00
8.300000e-01 -1.430000e+00 0.000000e+00
8.300000e-01 -1.410000e+00 0.000000e+00
8.300000e-01 -1.390000e+00 8.212979e-04
8.300000e-01 -1.370000e+00 1.727351e-03
8.300000e-01 -1.350000e+00 0.000000e+00
8.300000e-01 -1.330000e+00 0.000000e+00
8.300000e-01 -1.310000e+00 0.000000e+00
8.300000e-01 -1.290000e+00 1.637323e-03
8.300000e-01 -1.270000e+00 5.600058e-03
8.300000e-01 -1.250000e+00 1.118944e-03
8.300000e-01 -1.230000e+00 0.000000e+00
8.300000e-01 -1.210000e+00 0.000000e+00
8.300000e-01 -1.190000e+00 1.178125e-03
8.300000e-01 -1.170000e+00 7.619813e-04
8.300000e-01 -1.150000e+00 0.000000e+00
8.300000e-01 -1.130000e+00 2.067947e-03
8.300000e-01 -1.110000e+00 3.063007e-04
8.300000e-01 -1.090000e+00 0.000000e+00
8.300000e-01 -1.070000e+00 8.792967e-04
8.300000e-01 -1.050000e+00 0.000000e+00
8.300000e-01 -1.030000e+00 0.000000e+00
8.300000e-01 -1.010000e+00 0.000000e+00
8.300000e-01 -9.900000e-01 3.306242e-03
8.300000e-01 -9.700000e-01 4.362899e-03
8.300000e-01 -9.500000e-01 9.496937e-03
8.300000e-01 -9.300000e-01 4.768264e-03
8.300000e-01 -9.100000e-01 8.225619e-03
8.300000e-01 -8.900000e-01 2.056098e-02
8.300000e-01 -8.700000e-01 3.402162e-02
8.300000e-01 -8.500000e-01 3.538212e-02
8.300000e-01 -8.300000e-01 3.610801e-02
8.300000e-01 -8.100000e-01 3.493108e-02
8.300000e-01 -7.900000e-01 8.900792e-02
8.300000e-01 -7.700000e-01 5.465208e-02
8.300000e-01 -7.500000e-01 7.339196e-02
8.300000e-01 -7.300000e-01 8.725140e-02
8.300000e-01 -7.100000e-01 9.199220e-02
8.300000e-01 -6.900000e-01 1.344873e-01
8.300000e-01 -6.700000e-01 1.125797e-01
8.300000e-01 -6.500000e-01 1.171095e-01
8.300000e-01 -6.300000e-01 1.532401e-01
8.300000e-01 -6.100000e-01 1.530785e-01
8.300000e-01 -5.900000e-01 1.471386e-01
8.300000e-01 -5.700000e-01 2.251852e-01
8.300000e-01 -5.500000e-01 1.889006e-01
8.300000e-01 -5.300000e-01 1.551111e-01
8.300000e-01 -5.100000e-01 1.859035e-01
8.300000e-01 -4.900000e-01 1.809708e-01
8.300000e-01 -4.700000e-01 2.491147e-01
8.300000e-01 -4.500000e-01 2.582006e-01
8.300000e-01 -4.300000e-01 2.777174e-01
8.300000e-01 -4.100000e-01 3.038358e-01
8.300000e-01 -3.900000e-01 2.686529e-01
8.300000e-01 -3.700000e-01 2.283719e-01
8.300000e-01 -3.500000e-01 2.400946e-01
8.300000e-01 -3.300000e-01 2.704514e-01
8.300000e-01 -3.100000e-01 2.699296e-01
8.300000e-01 -2.900000e-01 2.729319e-01
8.300000e-01 -2.700000e-01 2.735556e-01
8.300000e-01 -2.500000e-01 3.468269e-01
8.300000e-01 -2.300000e-01 3.160757e-01
8.300000e-01 -2.100000e-01 3.542703e-01
8.300000e-01 -1.900000e-01 3.657676e-01
8.300000e-01 -1.700000e-01 3.086198e-01
8.300000e-01 -1.500000e-01 2.992309e-01
8.300000e-01 -1.300000e-01 2.721663e-01
8.300000e-01 -1.100000e-01 3.107943e-01
8.300000e-01 -9.000000e-02 3.207704e-01
8.300000e-01 -7.000000e-02 3.081867e-01
8.300000e-01 -5.000000e-02 3.130390e-01
8.300000e-01 -3.000000e-02 3.166866e-01
8.300000e-01 -1.000000e-02 3.651904e-01
8.300000e-01 1.000000e-02 3.403152e-01
8.300000e-01 3.000000e-02 3.480464e-01
8.300000e-01 5.000000e-02 2.796255e-01
8.300000e-01 7.000000e-02 3.359830e-01
8.300000e-01 9.000000e-02 3.285769e-01
8.300000e-01 1.100000e-01 3.758524e-01
8.300000e-01 1.300000e-01 3.041560e-01
8.300000e-01 1.500000e-01 2.941787e-01
8.300000e-01 1.700000e-01 2.888565e-01
8.300000e-01 1.900000e-01 3.072145e-01
8.300000e-01 2.100000e-01 3.092162e-01
8.300000e-01 2.300000e-01 2.732196e-01
8.300000e-01 2.500000e-01 2.895165e-01
8.300000e-01 2.700000e-01 2.560784e-01
8.300000e-01 2.900000e-01 2.523731e-01
8.300000e-01 3.100000e-01 2.390007e-01
8.300000e-01 3.300000e-01 1.909702e-01
8.300000e-01 3.500000e-01 2.136624e-01
8.300000e-01 3.700000e-01 1.767890e-01
8.300000e-01 3.900000e-01 1.744121e-01
8.300000e-01 4.100000e-01 2.208757e-01
8.300000e-01 4.300000e-01 1.736778e-01
8.300000e-01 4.500000e-01 1.479431e-01
8.300000e-01 4.700000e-01 1.899994e-01
8.300000e-01 4.900000e-01 1.575857e-01
8.300000e-01 5.100000e-01 1.339205e-01
8.300000e-01 5.300000e-01 1.259198e-01
8.300000e-01 5.500000e-01 1.389617e-01
8.300000e-01 5.700000e-01 1.439637e-01
8.300000e-01 5.900000e-01 1.373331e-01
8.300000e-01 6.100000e-01 7.367770e-02
8.300000e-01 6.300000e-01 1.090470e-01
8.300000e-01 6.500000e-01 9.410861e-02
8.300000e-01 6.700000e-01 8.201190e-02
8.300000e-01 6.900000e-01 8.482303e-02
8.300000e-01 7.100000e-01 6.593901e-02
8.300000e-01 7.300000e-01 2.767410e-02
8.300000e-01 7.500000e-01 4.094846e-02
8.300000e-01 7.700000e-01 3.071473e-02
8.300000e-01 7.900000e-01 1.863721e-02
8.300000e-01 8.100000e-01 2.818896e-02
8.300000e-01 8.300000e-01 3.182009e-02
8.300000e-01 8.500000e-01 2.345238e-02
8.300000e-01 8.700000e-01 7.362943e-03
8.300000e-01 8.900000e-01 1.164968e-02
8.300000e-01 9.100000e-01 2.239763e-03
8.300000e-01 9.300000e-01 7.129455e-04
8.300000e-01 9.500000e-01 2.672449e-03
8.300000e-01 9.700000e-01 1.848319e-03
8.300000e-01 9.900000e-01 4.256959e-04
8.300000e-01 1.010000e+00 0.000000e+00
8.300000e-01 1.030000e+00 0.000000e+00
8.300000e-01 1.050000e+00 0.000000e+00
8.300000e-01 1.070000e+00 0.000000e+00
8.300000e-01 1.090000e+00 1.313368e-03
8.300000e-01 1.110000e+00 0.000000e+00
8.300000e-01 1.130000e+00 0.000000e+00
8.300000e-01 1.150000e+00 0.000000e+00
8.300000e-01 1.170000e+00 0.000000e+00
8.300000e-01 1.190000e+00 0.000000e+00
8.300000e-01 1.210000e+00 1.399818e-03
8.300000e-01 1.230000e+00 2.821251e-04
8.300000e-01 1.250000e+00 0.000000e+00
8.300000e-01 1.270000e+00 0.000000e+00
8.300000e-01 1.290000e+00 0.000000e+00
8.300000e-01 1.310000e+00 0.000000e+00
8.300000e-01 1.330000e+00 0.000000e+00
8.300000e-01 1.350000e+00 5.665043e-04
8.300000e-01 1.370000e+00 0.000000e+00
8.300000e-01 1.390000e+00 0.000000e+00
8.300000e-01 1.410000e+00 2.725747e-04
8.300000e-01 1.430000e+00 6.073216e-04
8.300000e-01 1.450000e+00 0.000000e+00
8.300000e-01 1.470000e+00 0.000000e+00
8.300000e-01 1.490000e+00 0.000000e+00
8.500000e-01 -1.490000e+00 0.000000e+00
8.500000e-01 -1.470000e+00 0.000000e+00
8.500000e-01 -1.450000e+00 3.107445e-03
8.500000e-01 -1.430000e+00 0.000000e+00
8.500000e-01 -1.410000e+00 0.000000e+00
8.500000e-01 -1.390000e+00 0.000000e+00
8.500000e-01 -1.370000e+00 0.000000e+00
8.500000e-01 -1.350000e+00 0.000000e+00
8.500000e-01 -1.330000e+00 1.529384e-03
8.500000e-01 -1.310000e+00 0.000000e+00
8.500000e-01 -1.290000e+00 5.518587e-04
8.500000e-01 -1.270000e+00 1.473716e-04
8.500000e-01 -1.250000e+00 0.000000e+00
8.500000e-01 -1.230000e+00 0.000000e+00
8.500000e-01 -1.210000e+00 1.563512e-04
8.500000e-01 -1.190000e+00 5.980361e-04
8.500000e-01 -1.170000e+00 1.830782e-03
8.500000e-01 -1.150000e+00 0.000000e+00
8.500000e-01 -1.130000e+00 4.244365e-04
8.500000e-01 -1.110000e+00 0.000000e+00
8.500000e-01 -1.090000e+00 1.449521e-03
8.500000e-01 -1.070000e+00 1.878552e-03
8.500000e-01 -1.050000e+00 0.000000e+00
8.500000e-01 -1.030000e+00 0.000000e+00
8.500000e-01 -1.010000e+00 0.000000e+00
8.500000e-01 -9.900000e-01 1.503968e-04
8.500000e-01 -9.700000e-01 5.386516e-03
8.500000e-01 -9.500000e-01 3.629779e-03
8.500000e-01 -9.300000e-01 5.268104e-03
8.500000e-01 -9.100000e-01 6.992305e-03
8.500000e-01 -8.900000e-01 2.908011e-02
8.500000e-01 -8.700000e-01 3.736380e-02
8.500000e-01 -8.500000e-01 4.763711e-02
8.500000e-01 -8.300000e-01 5.006239e-02
8.500000e-01 -8.100000e-01 2.548481e-02
8.500000e-01 -7.900000e-01 4.412101e-02
8.500000e-01 -7.700000e-01 5.694409e-02
8.500000e-01 -7.500000e-01 9.200842e-02
8.500000e-01 -7.300000e-01 8.527318e-02
8.500000e-01 -7.100000e-01 8.447952e-02
8.500000e-01 -6.900000e-01 9.649427e-02
8.500000e-01 -6.700000e-01 1.063717e-01
8.500000e-01 -6.500000e-01 9.941199e-02
8.500000e-01 -6.300000e-01 1.168417e-01
8.500000e-01 -6.100000e-01 1.385223e-01
8.500000e-01 -5.900000e-01 1.374298e-01
8.500000e-01 -5.700000e-01 1.591732e-01
8.500000e-01 -5.500000e-01 1.778175e-01
8.500000e-01 -5.300000e-01 1.715838e-01
8.500000e-01 -5.100000e-01 1.802406e-01
8.500000e-01 -4.900000e-01 1.799241e-01
8.500000e-01 -4.700000e-01 2.128756e-01
8.500000e-01 -4.500000e-01 1.879733e-01
8.500000e-01 -4.300000e-01 2.175638e-01
8.500000e-01 -4.100000e-01 2.126513e-01
8.500000e-01 -3.900000e-01 2.360803e-01
8.500000e-01 -3.700000e-01 2.751452e-01
8.500000e-01 -3.500000e-01 2.352938e-01
8.500000e-01 -3.300000e-01 2.253830e-01
8.500000e-01 -3.100000e-01 2.781078e-01
8.500000e-01 -2.900000e-01 2.833318e-01
8.500000e-01 -2.700000e-01 3.004942e-01
8.500000e-01 -2.500000e-01 2.783520e-01
8.500000e-01 -2.300000e-01 3.369278e-01
8.500000e-01 -2.100000e-01 2.978160e-01
8.500000e-01 -1.900000e-01 3.551417e-01
8.500000e-01 -1.700000e-01 2.997040e-01
8.500000e-01 -1.500000e-01 3.067295e-01
8.500000e-01 -1.300000e-01 2.877936e-01
8.500000e-01 -1.100000e-01 3.000725e-01
8.500000e-01 -9.000000e-02 2.877431e-01
8.500000e-01 -7.000000e-02 2.797729e-01
8.500000e-01 -5.000000e-02 2.565735e-01
8.500000e-01 -3.000000e-02 2.561234e-01
8.500000e-01 -1.000000e-02 2.832821e-01
8.500000e-01 1.000000e-02 2.978160e-01
8.500000e-01 3.000000e-02 2.786943e-01
8.500000e-01 5.000000e-02 2.869863e-01
8.500000e-01 7.000000e-02 3.191418e-01
8.500000e-01 9.000000e-02 3.115043e-01
8.500000e-01 1.100000e-01 2.709267e-01
8.500000e-01 1.300000e-01 2.521073e-01
8.500000e-01 1.500000e-01 2.590635e-01
8.500000e-01 1.700000e-01 2.656042e-01
8.500000e-01 1.900000e-01 2.983916e-01
8.500000e-01 2.100000e-01 2.604776e-01
8.500000e-01 2.300000e-01 2.451221e-01
8.500000e-01 2.500000e-01 2.781078e-01
8.500000e-01 2.700000e-01 2.736517e-01
8.500000e-01 2.900000e-01 2.507826e-01
8.500000e-01 3.100000e-01 1.906348e-01
8.500000e-01 3.300000e-01 1.880064e-01
8.500000e-01 3.500000e-01 2.100521e-01
8.500000e-01 3.700000e-01 2.029416e-01
8.500000e-01 3.900000e-01 1.771312e-01
8.500000e-01 4.100000e-01 1.739222e-01
8.500000e-01 4.300000e-01 1.416524e-01
8.500000e-01 4.500000e-01 1.755502e-01
8.500000e-01 4.700000e-01 1.558219e-01
8.500000e-01 4.900000e-01 1.213924e-01
8.500000e-01 5.100000e-01 1.024715e-01
8.500000e-01 5.300000e-01 1.530246e-01
8.500000e-01 5.500000e-01 1.235050e-01
8.500000e-01 5.700000e-01 9.089568e-02
8.500000e-01 5.900000e-01 1.137356e-01
8.500000e-01 6.100000e-01 9.282321e-02
8.500000e-01 6.300000e-01 9.390971e-02
8.500000e-01 6.500000e-01 8.254914e-02
8.500000e-01 6.700000e-01 8.872579e-02
8.500000e-01 6.900000e-01 6.034767e-02
8.500000e-01 7.100000e-01 4.608238e-02
8.500000e-01 7.300000e-01 3.531914e-02
8.500000e-01 7.500000e-01 3.171801e-02
8.500000e-01 7.700000e-01 4.140223e-02
8.500000e-01 7.900000e-01 2.908011e-02
8.500000e-01 8.100000e-01 1.653047e-02
8.500000e-01 8.300000e-01 1.220268e-02
8.500000e-01 8.500000e-01 7.590795e-03
8.500000e-01 8.700000e-01 1.200458e-02
8.500000e-01 8.900000e-01 4.185240e-03
8.500000e-01 9.100000e-01 4.623486e-03
8.500000e-01 9.300000e-01 1.354059e-03
8.500000e-01 9.500000e-01 1.169414e-03
8.500000e-01 9.700000e-01 0.000000e+00
8.500000e-01 9.900000e-01 5.712218e-04
8.500000e-01 1.010000e+00 0.000000e+00
8.500000e-01 1.030000e+00 3.357931e-03
8.500000e-01 1.050000e+00 1.087579e-03
8.500000e-01 1.070000e+00 1.289692e-03
8.500000e-01 1.090000e+00 0.000000e+00
8.500000e-01 1.110000e+00 0.000000e+00
8.500000e-01 1.130000e+00 1.394068e-04
8.500000e-01 1.150000e+00 0.000000e+00
8.500000e-01 1.170000e+00 0.000000e+00
8.500000e-01 1.190000e+00 0.000000e+00
8.500000e-01 1.210000e+00 0.000000e+00
8.500000e-01 1.230000e+00 0.000000e+00
8.500000e-01 1.250000e+00 0.000000e+00
8.500000e-01 1.270000e+00 0.000000e+00
8.500000e-01 1.290000e+00 0.000000e+00
8.500000e-01 1.310000e+00 3.448040e-04
8.500000e-01 1.330000e+00 0.000000e+00
8.500000e-01 1.350000e+00 0.000000e+00
8.500000e-01 1.370000e+00 0.000000e+00
8.500000e-01 1.390000e+00 0.000000e+00
8.500000e-01 1.410000e+00 0.000000e+00
8.500000e-01 1.430000e+00 0.000000e+00
8.500000e-01 1.450000e+00 0.000000e+00
8.500000e-01 1.470000e+00 0.000000e+00
8.500000e-01 1.490000e+00 0.000000e+00
8.700000e-01 -1.490000e+00 0.000000e+00
8.700000e-01 -1.470000e+00 1.530131e-03
8.700000e-01 -1.450000e+00 0.000000e+00
8.700000e-01 -1.430000e+00 0.000000e+00
8.700000e-01 -1.410000e+00 0.000000e+00
8.700000e-01 -1.390000e+00 1.401923e-03
8.700000e-01 -1.370000e+00 0.000000e+00
8.700000e-01 -1.350000e+00 2.204144e-03
8.700000e-01 -1.330000e+00 2.002348e-03
8.700000e-01 -1.310000e+00 1.929032e-03
8.700000e-01 -1.290000e+00 1.192528e-03
8.700000e-01 -1.270000e+00 0.000000e+00
8.700000e-01 -1.250000e+00 0.000000e+00
8.700000e-01 -1.230000e+00 7.568783e-05
8.700000e-01 -1.210000e+00 0.000000e+00
8.700000e-01 -1.190000e+00 3.981705e-03
8.700000e-01 -1.170000e+00 3.746263e-03
8.700000e-01 -1.150000e+00 3.311375e-04
8.700000e-01 -1.130000e+00 0.000000e+00
8.700000e-01 -1.110000e+00 1.755876e-04
8.700000e-01 -1.090000e+00 1.517841e-03
8.700000e-01 -1.070000e+00 1.698961e-03
8.700000e-01 -1.050000e+00 0.000000e+00
8.700000e-01 -1.030000e+00 0.000000e+00
8.700000e-01 -1.010000e+00 1.798845e-05
8.700000e-01 -9.900000e-01 4.433854e-03
8.700000e-01 -9.700000e-01 3.233665e-03
8.700000e-01 -9.500000e-01 2.626878e-03
8.700000e-01 -9.300000e-01 6.697502e-03
8.700000e-01 -9.100000e-01 6.140602e-03
8.700000e-01 -8.900000e-01 1.944581e-02
8.700000e-01 -8.700000e-01 1.983948e-02
8.700000e-01 -8.500000e-01 1.813166e-02
8.700000e-01 -8.300000e-01 3.085770e-02
8.700000e-01 -8.100000e-01 2.976918e-02
8.700000e-01 -7.900000e-01 3.887638e-02
8.700000e-01 -7.700000e-01 4.283152e-02
8.700000e-01 -7.500000e-01 5.488489e-02
8.700000e-01 -7.300000e-01 7.222169e-02
8.700000e-01 -7.100000e-01 5.726760e-02
8.700000e-01 -6.900000e-01 6.975124e-02
8.700000e-01 -6.700000e-01 9.769232e-02
8.700000e-01 -6.500000e-01 8.602871e-02
8.700000e-01 -6.300000e-01 1.037982e-01
8.700000e-01 -6.100000e-01 1.288571e-01
8.700000e-01 -5.900000e-01 1.621680e-01
8.700000e-01 -5.700000e-01 1.375750e-01
8.700000e-01 -5.500000e-01 1.717045e-01
8.700000e-01 -5.300000e-01 1.912052e-01
8.700000e-01 -5.100000e-01 1.730074e-01
8.700000e-01 -4.900000e-01 1.470610e-01
8.700000e-01 -4.700000e-01 1.966577e-01
8.700000e-01 -4.500000e-01 1.562335e-01
8.700000e-01 -4.300000e-01 1.851535e-01
8.700000e-01 -4.100000e-01 1.945267e-01
8.700000e-01 -3.900000e-01 2.435345e-01
8.700000e-01 -3.700000e-01 2.197919e-01
8.700000e-01 -3.500000e-01 2.387070e-01
8.700000e-01 -3.300000e-01 2.367863e-01
8.700000e-01 -3.100000e-01 2.699770e-01
8.700000e-01 -2.900000e-01 2.494211e-01
8.700000e-01 -2.700000e-01 2.655110e-01
8.700000e-01 -2.500000e-01 2.321738e-01
8.700000e-01 -2.300000e-01 2.733156e-01
8.700000e-01 -2.100000e-01 2.506065e-01
8.700000e-01 -1.900000e-01 2.627284e-01
8.700000e-01 -1.700000e-01 2.563484e-01
8.700000e-01 -1.500000e-01 2.437056e-01
8.700000e-01 -1.300000e-01 2.716888e-01
8.700000e-01 -1.100000e-01 2.595188e-01
8.700000e-01 -9.000000e-02 2.541967e-01
8.700000e-01 -7.000000e-02 2.635138e-01
8.700000e-01 -5.000000e-02 2.366200e-01
8.700000e-01 -3.000000e-02 2.636064e-01
8.700000e-01 -1.000000e-02 2.730278e-01
8.700000e-01 1.000000e-02 2.722619e-01
8.700000e-01 3.000000e-02 2.597468e-01
8.700000e-01 5.000000e-02 3.075922e-01
8.700000e-01 7.000000e-02 2.553599e-01
8.700000e-01 9.000000e-02 2.704989e-01
8.700000e-01 1.100000e-01 2.536171e-01
8.700000e-01 1.300000e-01 2.656975e-01
8.700000e-01 1.500000e-01 2.559435e-01
8.700000e-01 1.700000e-01 2.200624e-01
8.700000e-01 1.900000e-01 2.486776e-01
8.700000e-01 2.100000e-01 2.368279e-01
8.700000e-01 2.300000e-01 2.622214e-01
8.700000e-01 2.500000e-01 2.099045e-01
8.700000e-01 2.700000e-01 2.410240e-01
8.700000e-01 2.900000e-01 2.168389e-01
8.700000e-01 3.100000e-01 1.633700e-01
8.700000e-01 3.300000e-01 1.782243e-01
8.700000e-01 3.500000e-01 1.799557e-01
8.700000e-01 3.700000e-01 1.574195e-01
8.700000e-01 3.900000e-01 1.605224e-01
8.700000e-01 4.100000e-01 1.983584e-01
8.700000e-01 4.300000e-01 1.767579e-01
8.700000e-01 4.500000e-01 1.379871e-01
8.700000e-01 4.700000e-01 1.555481e-01
8.700000e-01 4.900000e-01 9.850501e-02
8.700000e-01 5.100000e-01 8.657680e-02
8.700000e-01 5.300000e-01 9.745153e-02
8.700000e-01 5.500000e-01 1.509662e-01
8.700000e-01 5.700000e-01 1.020031e-01
8.700000e-01 5.900000e-01 9.068753e-02
8.700000e-01 6.100000e-01 7.452838e-02
8.700000e-01 6.300000e-01 8.308988e-02
8.700000e-01 6.500000e-01 6.861429e-02
8.700000e-01 6.700000e-01 5.075046e-02
8.700000e-01 6.900000e-01 5.195182e-02
8.700000e-01 7.100000e-01 2.913736e-02
8.700000e-01 7.300000e-01 5.525551e-02
8.700000e-01 7.500000e-01 3.177468e-02
8.700000e-01 7.700000e-01 3.095706e-02
8.700000e-01 7.900000e-01 1.873182e-02
8.700000e-01 8.100000e-01 3.011238e-03
8.700000e-01 8.300000e-01 9.401850e-03
8.700000e-01 8.500000e-01 3.864388e-03
8.700000e-01 8.700000e-01 6.373470e-04
8.700000e-01 8.900000e-01 1.903445e-03
8.700000e-01 9.100000e-01 2.232305e-03
8.700000e-01 9.300000e-01 1.115631e-03
8.700000e-01 9.500000e-01 3.698536e-03
8.700000e-01 9.700000e-01 0.000000e+00
8.700000e-01 9.900000e-01 0.000000e+00
8.700000e-01 1.010000e+00 0.000000e+00
8.700000e-01 1.030000e+00 0.000000e+00
8.700000e-01 1.050000e+00 1.652279e-03
8.700000e-01 1.070000e+00 0.000000e+00
8.700000e-01 1.090000e+00 0.000000e+00
8.700000e-01 1.110000e+00 0.000000e+00
8.700000e-01 1.130000e+00 0.000000e+00
8.700000e-01 1.150000e+00 9.251440e-04
8.700000e-01 1.170000e+00 5.679884e-03
8.700000e-01 1.190000e+00 0.000000e+00
8.700000e-01 1.210000e+00 0.000000e+00
8.700000e-01 1.230000e+00 0.000000e+00
8.700000e-01 1.250000e+00 0.000000e+00
8.700000e-01 1.270000e+00 0.000000e+00
8.700000e-01 1.290000e+00 0.000000e+00
8.700000e-01 1.310000e+00 0.000000e+00
8.700000e-01 1.330000e+00 0.000000e+00
8.700000e-01 1.350000e+00 0.000000e+00
8.700000e-01 1.370000e+00 0.000000e+00
8.700000e-01 1.390000e+00 0.000000e+00
8.700000e-01 1.410000e+00 0.000000e+00
8.700000e-01 1.430000e+00 0.000000e+00
8.700000e-01 1.450000e+00 0.000000e+00
8.700000e-01 1.470000e+00 0.000000e+00
8.700000e-01 1.490000e+00 0.000000e+00
8.900000e-01 -1.490000e+00 0.000000e+00
8.900000e-01 -1.470000e+00 1.808299e-03
8.900000e-01 -1.450000e+00 1.824281e-04
8.900000e-01 -1.430000e+00 0.000000e+00
8.900000e-01 -1.410000e+00 0.000000e+00
8.900000e-01 -1.390000e+00 8.904971e-04
8.900000e-01 -1.370000e+00 0.000000e+00
8.900000e-01 -1.350000e+00 0.000000e+00
8.900000e-01 -1.330000e+00 2.117514e-03
8.900000e-01 -1.310000e+00 1.426293e-03
8.900000e-01 -1.290000e+00 0.000000e+00
8.900000e-01 -1.270000e+00 0.000000e+00
8.900000e-01 -1.250000e+00 1.213714e-03
8.900000e-01 -1.230000e+00 1.154889e-03
8.900000e-01 -1.210000e+00 0.000000e+00
8.900000e-01 -1.190000e+00 3.020149e-04
8.900000e-01 -1.170000e+00 4.699166e-05
8.900000e-01 -1.150000e+00 0.000000e+00
8.900000e-01 -1.130000e+00 5.448057e-04
8.900000e-01 -1.110000e+00 1.369540e-03
8.900000e-01 -1.090000e+00 0.000000e+00
8.900000e-01 -1.070000e+00 0.000000e+00
8.900000e-01 -1.050000e+00 5.993398e-03
8.900000e-01 -1.030000e+00 6.594651e-03
8.900000e-01 -1.010000e+00 1.356500e-04
8.900000e-01 -9.900000e-01 0.000000e+00
8.900000e-01 -9.700000e-01 1.670534e-04
8.900000e-01 -9.500000e-01 8.334541e-03
8.900000e-01 -9.300000e-01 2.456738e-03
8.900000e-01 -9.100000e-01 1.897746e-03
8.900000e-01 -8.900000e-01 8.424226e-03
8.900000e-01 -8.700000e-01 1.029091e-02
8.900000e-01 -8.500000e-01 7.182232e-03
8.900000e-01 -8.300000e-01 3.395496e-02
8.900000e-01 -8.100000e-01 3.043073e-02
8.900000e-01 -7.900000e-01 3.086872e-02
8.900000e-01 -7.700000e-01 3.347999e-02
8.900000e-01 -7.500000e-01 3.416141e-02
8.900000e-01 -7.300000e-01 5.323786e-02
8.900000e-01 -7.100000e-01 8.185285e-02
8.900000e-01 -6.900000e-01 4.818956e-02
8.900000e-01 -6.700000e-01 8.052032e-02
8.900000e-01 -6.500000e-01 1.018235e-01
8.900000e-01 -6.300000e-01 1.004688e-01
8.900000e-01 -6.100000e-01 1.004157e-01
8.900000e-01 -5.900000e-01 1.397463e-01
8.900000e-01 -5.700000e-01 1.274810e-01
8.900000e-01 -5.500000e-01 1.479431e-01
8.900000e-01 -5.300000e-01 1.922498e-01
8.900000e-01 -5.100000e-01 1.469575e-01
8.900000e-01 -4.900000e-01 1.584192e-01
8.900000e-01 -4.700000e-01 1.644075e-01
8.900000e-01 -4.500000e-01 1.473458e-01
8.900000e-01 -4.300000e-01 2.009545e-01
8.900000e-01 -4.100000e-01 1.440144e-01
8.900000e-01 -3.900000e-01 1.998277e-01
8.900000e-01 -3.700000e-01 1.833400e-01
8.900000e-01 -3.500000e-01 2.109026e-01
8.900000e-01 -3.300000e-01 2.304673e-01
8.900000e-01 -3.100000e-01 2.479798e-01
8.900000e-01 -2.900000e-01 1.980797e-01
8.900000e-01 -2.700000e-01 2.442198e-01
8.900000e-01 -2.500000e-01 2.542860e-01
8.900000e-01 -2.300000e-01 2.307509e-01
8.900000e-01 -2.100000e-01 2.370776e-01
8.900000e-01 -1.900000e-01 2.464603e-01
8.900000e-01 -1.700000e-01 2.518418e-01
8.900000e-01 -1.500000e-01 1.908024e-01
8.900000e-01 -1.300000e-01 2.527723e-01
8.900000e-01 -1.100000e-01 2.516650e-01
8.900000e-01 -9.000000e-02 2.458982e-01
8.900000e-01 -7.000000e-02 2.729799e-01
8.900000e-01 -5.000000e-02 2.609354e-01
8.900000e-01 -3.000000e-02 2.451652e-01
8.900000e-01 -1.000000e-02 2.338107e-01
8.900000e-01 1.000000e-02 2.484593e-01
8.900000e-01 3.000000e-02 2.569793e-01
8.900000e-01 5.000000e-02 2.534835e-01
8.900000e-01 7.000000e-02 2.113477e-01
8.900000e-01 9.000000e-02 2.272914e-01
8.900000e-01 1.100000e-01 2.267331e-01
8.900000e-01 1.300000e-01 2.351699e-01
8.900000e-01 1.500000e-01 1.932320e-01
8.900000e-01 1.700000e-01 1.846660e-01
8.900000e-01 1.900000e-01 2.317257e-01
8.900000e-01 2.100000e-01 2.800186e-01
8.900000e-01 2.300000e-01 2.377865e-01
8.900000e-01 2.500000e-01 2.099414e-01
8.900000e-01 2.700000e-01 2.088011e-01
8.900000e-01 2.900000e-01 2.086544e-01
8.900000e-01 3.100000e-01 1.670885e-01
8.900000e-01 3.300000e-01 1.782243e-01
8.900000e-01 3.500000e-01 1.475014e-01
8.900000e-01 3.700000e-01 1.696640e-01
8.900000e-01 3.900000e-01 1.525141e-01
8.900000e-01 4.100000e-01 1.491975e-01
8.900000e-01 4.300000e-01 1.368507e-01
8.900000e-01 4.500000e-01 1.502774e-01
8.900000e-01 4.700000e-01 1.022010e-01
8.900000e-01 4.900000e-01 1.455169e-01
8.900000e-01 5.100000e-01 1.368025e-01
8.900000e-01 5.300000e-01 7.365168e-02
8.900000e-01 5.500000e-01 8.982798e-02
8.900000e-01 5.700000e-01 8.175179e-02
8.900000e-01 5.900000e-01 7.726200e-02
8.900000e-01 6.100000e-01 6.557862e-02
8.900000e-01 6.300000e-01 6.290931e-02
8.900000e-01 6.500000e-01 5.678301e-02
8.900000e-01 6.700000e-01 4.118204e-02
8.900000e-01 6.900000e-01 4.984981e-02
8.900000e-01 7.100000e-01 2.403669e-02
8.900000e-01 7.300000e-01 3.821117e-02
8.900000e-01 7.500000e-01 2.559472e-02
8.900000e-01 7.700000e-01 2.264858e-02
8.900000e-01 7.900000e-01 1.078457e-02
